ts_id,station_name,station_latitude,station_longitude,station_no,station_id,metric,S_year_0000,S_month_0000,S_value_0000,S_quality_code_0000,S_year_0001,S_month_0001,S_value_0001,S_quality_code_0001,S_year_0002,S_month_0002,S_value_0002,S_quality_code_0002,S_year_0003,S_month_0003,S_value_0003,S_quality_code_0003,S_year_0004,S_month_0004,S_value_0004,S_quality_code_0004,S_year_0005,S_month_0005,S_value_0005,S_quality_code_0005,S_year_0006,S_month_0006,S_value_0006,S_quality_code_0006,S_year_0007,S_month_0007,S_value_0007,S_quality_code_0007,S_year_0008,S_month_0008,S_value_0008,S_quality_code_0008,S_year_0009,S_month_0009,S_value_0009,S_quality_code_0009,S_year_0010,S_month_0010,S_value_0010,S_quality_code_0010,S_year_0011,S_month_0011,S_value_0011,S_quality_code_0011,S_year_0100,S_month_0100,S_value_0100,S_quality_code_0100,S_year_0101,S_month_0101,S_value_0101,S_quality_code_0101,S_year_0102,S_month_0102,S_value_0102,S_quality_code_0102,S_year_0103,S_month_0103,S_value_0103,S_quality_code_0103,S_year_0104,S_month_0104,S_value_0104,S_quality_code_0104,S_year_0105,S_month_0105,S_value_0105,S_quality_code_0105,S_year_0106,S_month_0106,S_value_0106,S_quality_code_0106,S_year_0107,S_month_0107,S_value_0107,S_quality_code_0107,S_year_0108,S_month_0108,S_value_0108,S_quality_code_0108,S_year_0109,S_month_0109,S_value_0109,S_quality_code_0109,S_year_0110,S_month_0110,S_value_0110,S_quality_code_0110,S_year_0111,S_month_0111,S_value_0111,S_quality_code_0111,S_year_0200,S_month_0200,S_value_0200,S_quality_code_0200,S_year_0201,S_month_0201,S_value_0201,S_quality_code_0201,S_year_0202,S_month_0202,S_value_0202,S_quality_code_0202,S_year_0203,S_month_0203,S_value_0203,S_quality_code_0203,S_year_0204,S_month_0204,S_value_0204,S_quality_code_0204,S_year_0205,S_month_0205,S_value_0205,S_quality_code_0205,S_year_0206,S_month_0206,S_value_0206,S_quality_code_0206,S_year_0207,S_month_0207,S_value_0207,S_quality_code_0207,S_year_0208,S_month_0208,S_value_0208,S_quality_code_0208,S_year_0209,S_month_0209,S_value_0209,S_quality_code_0209,S_year_0210,S_month_0210,S_value_0210,S_quality_code_0210,S_year_0211,S_month_0211,S_value_0211,S_quality_code_0211,S_year_0300,S_month_0300,S_value_0300,S_quality_code_0300,S_year_0301,S_month_0301,S_value_0301,S_quality_code_0301,S_year_0302,S_month_0302,S_value_0302,S_quality_code_0302,S_year_0303,S_month_0303,S_value_0303,S_quality_code_0303,S_year_0304,S_month_0304,S_value_0304,S_quality_code_0304,S_year_0305,S_month_0305,S_value_0305,S_quality_code_0305,S_year_0306,S_month_0306,S_value_0306,S_quality_code_0306,S_year_0307,S_month_0307,S_value_0307,S_quality_code_0307,S_year_0308,S_month_0308,S_value_0308,S_quality_code_0308,S_year_0309,S_month_0309,S_value_0309,S_quality_code_0309,S_year_0310,S_month_0310,S_value_0310,S_quality_code_0310,S_year_0311,S_month_0311,S_value_0311,S_quality_code_0311,S_year_0400,S_month_0400,S_value_0400,S_quality_code_0400,S_year_0401,S_month_0401,S_value_0401,S_quality_code_0401,S_year_0402,S_month_0402,S_value_0402,S_quality_code_0402,S_year_0403,S_month_0403,S_value_0403,S_quality_code_0403,S_year_0404,S_month_0404,S_value_0404,S_quality_code_0404,S_year_0405,S_month_0405,S_value_0405,S_quality_code_0405,S_year_0406,S_month_0406,S_value_0406,S_quality_code_0406,S_year_0407,S_month_0407,S_value_0407,S_quality_code_0407,S_year_0408,S_month_0408,S_value_0408,S_quality_code_0408,S_year_0409,S_month_0409,S_value_0409,S_quality_code_0409,S_year_0410,S_month_0410,S_value_0410,S_quality_code_0410,S_year_0411,S_month_0411,S_value_0411,S_quality_code_0411,hamlet,suburb,village,state,postcode,country
55729010,Kingledores,55.54240926,-3.413947163,14972,36756,min,2018,5,0.073,200,2018,6,0.068,100,2018,7,0.047,200,2018,8,0.047,100,2018,9,0.051,100,2018,10,0.106,200,2018,11,0.15,50,2018,12,0.141,50,2019,1,0.12,150,2019,2,0.102,200,2019,3,0.103,200,2019,4,0.074,200,2019,5,0.073,200,2019,6,0.068,100,2019,7,0.047,200,2019,8,0.047,100,2019,9,0.051,100,2019,10,0.106,200,2019,11,0.15,50,2019,12,0.141,50,2020,1,0.12,150,2020,2,0.102,200,2020,3,0.103,200,2020.0,4.0,0.074,200.0,2020.0,5.0,0.073,200.0,2020.0,6.0,0.068,100.0,2020.0,7.0,0.047,200.0,2020.0,8.0,0.047,100.0,2020.0,9.0,0.051,100.0,2020.0,10.0,0.106,200.0,2020.0,11.0,0.15,50.0,2020.0,12.0,0.141,50.0,2021.0,1.0,0.12,150.0,2021.0,2.0,0.102,200.0,2021.0,3.0,0.103,200.0,2021.0,4.0,0.074,200.0,2021.0,5.0,0.073,200.0,2021.0,6.0,0.068,100.0,2021.0,7.0,0.047,200.0,2021.0,8.0,0.047,100.0,2021.0,9.0,0.051,100.0,2021.0,10.0,0.106,200.0,2021.0,11.0,0.15,50.0,2021.0,12.0,0.141,50.0,2022.0,1.0,0.12,150.0,2022.0,2.0,0.102,200.0,2022.0,3.0,0.103,200.0,2022.0,4.0,0.074,200.0,2022.0,5.0,0.073,200.0,2022.0,6.0,0.068,100.0,2022.0,7.0,0.047,200.0,2022.0,8.0,0.047,100.0,2022.0,9.0,0.051,100.0,2022.0,10.0,0.106,200.0,2022.0,11.0,0.15,50.0,2022.0,12.0,0.141,50.0,2023.0,1.0,0.12,150.0,2023.0,2.0,0.102,200.0,2023.0,3.0,0.103,200.0,2023.0,4.0,0.074,200.0,,,,Alba / Scotland,ML12 6QL,United Kingdom
59214010,Ivy Bridge,57.31837309,-4.497591991,341495,37822,min,2018,5,-1.133,200,2018,6,-1.16,200,2018,7,-0.566,50,2018,8,-0.362,200,2018,9,-0.157,50,2018,10,0.041,200,2018,11,0.11,200,2018,12,-0.232,200,2019,1,0.117,200,2019,2,-0.029,150,2019,3,0.141,150,2019,4,0.086,150,2019,5,-1.133,200,2019,6,-1.16,200,2019,7,-0.566,50,2019,8,-0.362,200,2019,9,-0.157,50,2019,10,0.041,200,2019,11,0.11,200,2019,12,-0.232,200,2020,1,0.117,200,2020,2,-0.029,150,2020,3,0.141,150,2020.0,4.0,0.086,150.0,2020.0,5.0,-1.133,200.0,2020.0,6.0,-1.16,200.0,2020.0,7.0,-0.566,50.0,2020.0,8.0,-0.362,200.0,2020.0,9.0,-0.157,50.0,2020.0,10.0,0.041,200.0,2020.0,11.0,0.11,200.0,2020.0,12.0,-0.232,200.0,2021.0,1.0,0.117,200.0,2021.0,2.0,-0.029,150.0,2021.0,3.0,0.141,150.0,2021.0,4.0,0.086,150.0,2021.0,5.0,-1.133,200.0,2021.0,6.0,-1.16,200.0,2021.0,7.0,-0.566,50.0,2021.0,8.0,-0.362,200.0,2021.0,9.0,-0.157,50.0,2021.0,10.0,0.041,200.0,2021.0,11.0,0.11,200.0,2021.0,12.0,-0.232,200.0,2022.0,1.0,0.117,200.0,2022.0,2.0,-0.029,150.0,2022.0,3.0,0.141,150.0,2022.0,4.0,0.086,150.0,2022.0,5.0,-1.133,200.0,2022.0,6.0,-1.16,200.0,2022.0,7.0,-0.566,50.0,2022.0,8.0,-0.362,200.0,2022.0,9.0,-0.157,50.0,2022.0,10.0,0.041,200.0,2022.0,11.0,0.11,200.0,2022.0,12.0,-0.232,200.0,2023.0,1.0,0.117,200.0,2023.0,2.0,-0.029,150.0,2023.0,3.0,0.141,150.0,2023.0,4.0,0.086,150.0,,,Lewiston,Alba / Scotland,IV63 6UP,United Kingdom
57673010,Invermuick,57.03951544,-3.049304978,234247,37352,min,2018,5,0.375,50,2018,6,0.355,254,2018,7,0.314,150,2018,8,0.313,150,2018,9,0.335,150,2018,10,0.355,150,2018,11,0.398,100,2018,12,0.422,150,2019,1,0.387,150,2019,2,0.365,150,2019,3,0.391,100,2019,4,0.388,100,2019,5,0.375,50,2019,6,0.355,254,2019,7,0.314,150,2019,8,0.313,150,2019,9,0.335,150,2019,10,0.355,150,2019,11,0.398,100,2019,12,0.422,150,2020,1,0.387,150,2020,2,0.365,150,2020,3,0.391,100,2020.0,4.0,0.388,100.0,2020.0,5.0,0.375,50.0,2020.0,6.0,0.355,254.0,2020.0,7.0,0.314,150.0,2020.0,8.0,0.313,150.0,2020.0,9.0,0.335,150.0,2020.0,10.0,0.355,150.0,2020.0,11.0,0.398,100.0,2020.0,12.0,0.422,150.0,2021.0,1.0,0.387,150.0,2021.0,2.0,0.365,150.0,2021.0,3.0,0.391,100.0,2021.0,4.0,0.388,100.0,2021.0,5.0,0.375,50.0,2021.0,6.0,0.355,254.0,2021.0,7.0,0.314,150.0,2021.0,8.0,0.313,150.0,2021.0,9.0,0.335,150.0,2021.0,10.0,0.355,150.0,2021.0,11.0,0.398,100.0,2021.0,12.0,0.422,150.0,2022.0,1.0,0.387,150.0,2022.0,2.0,0.365,150.0,2022.0,3.0,0.391,100.0,2022.0,4.0,0.388,100.0,2022.0,5.0,0.375,50.0,2022.0,6.0,0.355,254.0,2022.0,7.0,0.314,150.0,2022.0,8.0,0.313,150.0,2022.0,9.0,0.335,150.0,2022.0,10.0,0.355,150.0,2022.0,11.0,0.398,100.0,2022.0,12.0,0.422,150.0,2023.0,1.0,0.387,150.0,2023.0,2.0,0.365,150.0,2023.0,3.0,0.391,100.0,2023.0,4.0,0.388,100.0,Bridge of Muick,,,Alba / Scotland,AB35 5SP,United Kingdom
52434010,Kirkton Burn,56.36683432,-4.377397065,116005,35952,min,2018,5,0.017,200,2018,6,0.015,200,2018,7,0.014,200,2018,8,0.02,200,2018,9,0.018,200,2018,10,0.0,200,2018,11,0.03,200,2018,12,0.023,200,2019,1,0.025,200,2019,2,0.025,200,2019,3,0.028,200,2019,4,0.022,200,2019,5,0.017,200,2019,6,0.015,200,2019,7,0.014,200,2019,8,0.02,200,2019,9,0.018,200,2019,10,0.0,200,2019,11,0.03,200,2019,12,0.023,200,2020,1,0.025,200,2020,2,0.025,200,2020,3,0.028,200,2020.0,4.0,0.022,200.0,2020.0,5.0,0.017,200.0,2020.0,6.0,0.015,200.0,2020.0,7.0,0.014,200.0,2020.0,8.0,0.02,200.0,2020.0,9.0,0.018,200.0,2020.0,10.0,0.0,200.0,2020.0,11.0,0.03,200.0,2020.0,12.0,0.023,200.0,2021.0,1.0,0.025,200.0,2021.0,2.0,0.025,200.0,2021.0,3.0,0.028,200.0,2021.0,4.0,0.022,200.0,2021.0,5.0,0.017,200.0,2021.0,6.0,0.015,200.0,2021.0,7.0,0.014,200.0,2021.0,8.0,0.02,200.0,2021.0,9.0,0.018,200.0,2021.0,10.0,0.0,200.0,2021.0,11.0,0.03,200.0,2021.0,12.0,0.023,200.0,2022.0,1.0,0.025,200.0,2022.0,2.0,0.025,200.0,2022.0,3.0,0.028,200.0,2022.0,4.0,0.022,200.0,2022.0,5.0,0.017,200.0,2022.0,6.0,0.015,200.0,2022.0,7.0,0.014,200.0,2022.0,8.0,0.02,200.0,2022.0,9.0,0.018,200.0,2022.0,10.0,0.0,200.0,2022.0,11.0,0.03,200.0,2022.0,12.0,0.023,200.0,2023.0,1.0,0.025,200.0,2023.0,2.0,0.025,200.0,2023.0,3.0,0.028,200.0,2023.0,4.0,0.022,200.0,,,Balquhidder,Alba / Scotland,FK19 8PA,United Kingdom
57318010,Dosmucheran,57.59587318,-5.005770119,234202,37262,min,2018,5,0.157,150,2018,6,0.16,50,2018,7,0.176,50,2018,8,0.168,50,2018,9,0.192,50,2018,10,0.211,50,2018,11,0.242,150,2018,12,0.227,150,2019,1,0.223,150,2019,2,0.196,150,2019,3,0.23,150,2019,4,0.198,100,2019,5,0.157,150,2019,6,0.16,50,2019,7,0.176,50,2019,8,0.168,50,2019,9,0.192,50,2019,10,0.211,50,2019,11,0.242,150,2019,12,0.227,150,2020,1,0.223,150,2020,2,0.196,150,2020,3,0.23,150,2020.0,4.0,0.198,100.0,2020.0,5.0,0.157,150.0,2020.0,6.0,0.16,50.0,2020.0,7.0,0.176,50.0,2020.0,8.0,0.168,50.0,2020.0,9.0,0.192,50.0,2020.0,10.0,0.211,50.0,2020.0,11.0,0.242,150.0,2020.0,12.0,0.227,150.0,2021.0,1.0,0.223,150.0,2021.0,2.0,0.196,150.0,2021.0,3.0,0.23,150.0,2021.0,4.0,0.198,100.0,2021.0,5.0,0.157,150.0,2021.0,6.0,0.16,50.0,2021.0,7.0,0.176,50.0,2021.0,8.0,0.168,50.0,2021.0,9.0,0.192,50.0,2021.0,10.0,0.211,50.0,2021.0,11.0,0.242,150.0,2021.0,12.0,0.227,150.0,2022.0,1.0,0.223,150.0,2022.0,2.0,0.196,150.0,2022.0,3.0,0.23,150.0,2022.0,4.0,0.198,100.0,2022.0,5.0,0.157,150.0,2022.0,6.0,0.16,50.0,2022.0,7.0,0.176,50.0,2022.0,8.0,0.168,50.0,2022.0,9.0,0.192,50.0,2022.0,10.0,0.211,50.0,2022.0,11.0,0.242,150.0,2022.0,12.0,0.227,150.0,2023.0,1.0,0.223,150.0,2023.0,2.0,0.196,150.0,2023.0,3.0,0.23,150.0,2023.0,4.0,0.198,100.0,,,Achnasheen,Alba / Scotland,IV22 2EG,United Kingdom
53444010,Robstone,55.25880544,-4.807721027,133123,36202,min,2018,5,0.164,200,2018,6,0.132,150,2018,7,0.09,150,2018,8,0.095,150,2018,9,0.106,150,2018,10,0.162,150,2018,11,0.23,150,2018,12,0.267,150,2019,1,0.253,200,2019,2,0.248,150,2019,3,0.243,200,2019,4,0.188,200,2019,5,0.164,200,2019,6,0.132,150,2019,7,0.09,150,2019,8,0.095,150,2019,9,0.106,150,2019,10,0.162,150,2019,11,0.23,150,2019,12,0.267,150,2020,1,0.253,200,2020,2,0.248,150,2020,3,0.243,200,2020.0,4.0,0.188,200.0,2020.0,5.0,0.164,200.0,2020.0,6.0,0.132,150.0,2020.0,7.0,0.09,150.0,2020.0,8.0,0.095,150.0,2020.0,9.0,0.106,150.0,2020.0,10.0,0.162,150.0,2020.0,11.0,0.23,150.0,2020.0,12.0,0.267,150.0,2021.0,1.0,0.253,200.0,2021.0,2.0,0.248,150.0,2021.0,3.0,0.243,200.0,2021.0,4.0,0.188,200.0,2021.0,5.0,0.164,200.0,2021.0,6.0,0.132,150.0,2021.0,7.0,0.09,150.0,2021.0,8.0,0.095,150.0,2021.0,9.0,0.106,150.0,2021.0,10.0,0.162,150.0,2021.0,11.0,0.23,150.0,2021.0,12.0,0.267,150.0,2022.0,1.0,0.253,200.0,2022.0,2.0,0.248,150.0,2022.0,3.0,0.243,200.0,2022.0,4.0,0.188,200.0,2022.0,5.0,0.164,200.0,2022.0,6.0,0.132,150.0,2022.0,7.0,0.09,150.0,2022.0,8.0,0.095,150.0,2022.0,9.0,0.106,150.0,2022.0,10.0,0.162,150.0,2022.0,11.0,0.23,150.0,2022.0,12.0,0.267,150.0,2023.0,1.0,0.253,200.0,2023.0,2.0,0.248,150.0,2023.0,3.0,0.243,200.0,2023.0,4.0,0.188,200.0,Enoch,,,Alba / Scotland,KA26 9RA,United Kingdom
55745010,Lyne Ford,55.64466586,-3.263056512,14973,36760,min,2018,5,0.328,50,2018,6,0.325,100,2018,7,0.293,50,2018,8,0.295,50,2018,9,0.28,50,2018,10,0.291,100,2018,11,0.345,50,2018,12,0.35,200,2019,1,0.39,150,2019,2,0.355,150,2019,3,0.34,50,2019,4,0.36,50,2019,5,0.328,50,2019,6,0.325,100,2019,7,0.293,50,2019,8,0.295,50,2019,9,0.28,50,2019,10,0.291,100,2019,11,0.345,50,2019,12,0.35,200,2020,1,0.39,150,2020,2,0.355,150,2020,3,0.34,50,2020.0,4.0,0.36,50.0,2020.0,5.0,0.328,50.0,2020.0,6.0,0.325,100.0,2020.0,7.0,0.293,50.0,2020.0,8.0,0.295,50.0,2020.0,9.0,0.28,50.0,2020.0,10.0,0.291,100.0,2020.0,11.0,0.345,50.0,2020.0,12.0,0.35,200.0,2021.0,1.0,0.39,150.0,2021.0,2.0,0.355,150.0,2021.0,3.0,0.34,50.0,2021.0,4.0,0.36,50.0,2021.0,5.0,0.328,50.0,2021.0,6.0,0.325,100.0,2021.0,7.0,0.293,50.0,2021.0,8.0,0.295,50.0,2021.0,9.0,0.28,50.0,2021.0,10.0,0.291,100.0,2021.0,11.0,0.345,50.0,2021.0,12.0,0.35,200.0,2022.0,1.0,0.39,150.0,2022.0,2.0,0.355,150.0,2022.0,3.0,0.34,50.0,2022.0,4.0,0.36,50.0,2022.0,5.0,0.328,50.0,2022.0,6.0,0.325,100.0,2022.0,7.0,0.293,50.0,2022.0,8.0,0.295,50.0,2022.0,9.0,0.28,50.0,2022.0,10.0,0.291,100.0,2022.0,11.0,0.345,50.0,2022.0,12.0,0.35,200.0,2023.0,1.0,0.39,150.0,2023.0,2.0,0.355,150.0,2023.0,3.0,0.34,50.0,2023.0,4.0,0.36,50.0,Lyne Station,,,Alba / Scotland,EH45 8NP,United Kingdom
66518010,Loch Venachar,56.23425763,-4.25686637,14898,477389,min,2018,5,0.106,100,2018,6,0.101,100,2018,7,0.076,50,2018,8,0.111,200,2018,9,0.112,200,2018,10,0.119,200,2018,11,0.118,200,2018,12,0.116,200,2019,1,0.099,200,2019,2,0.123,50,2019,3,0.119,50,2019,4,0.119,50,2019,5,0.106,100,2019,6,0.101,100,2019,7,0.076,50,2019,8,0.111,200,2019,9,0.112,200,2019,10,0.119,200,2019,11,0.118,200,2019,12,0.116,200,2020,1,0.099,200,2020,2,0.123,50,2020,3,0.119,50,2020.0,4.0,0.119,50.0,2020.0,5.0,0.106,100.0,2020.0,6.0,0.101,100.0,2020.0,7.0,0.076,50.0,2020.0,8.0,0.111,200.0,2020.0,9.0,0.112,200.0,2020.0,10.0,0.119,200.0,2020.0,11.0,0.118,200.0,2020.0,12.0,0.116,200.0,2021.0,1.0,0.099,200.0,2021.0,2.0,0.123,50.0,2021.0,3.0,0.119,50.0,2021.0,4.0,0.119,50.0,2021.0,5.0,0.106,100.0,2021.0,6.0,0.101,100.0,2021.0,7.0,0.076,50.0,2021.0,8.0,0.111,200.0,2021.0,9.0,0.112,200.0,2021.0,10.0,0.119,200.0,2021.0,11.0,0.118,200.0,2021.0,12.0,0.116,200.0,2022.0,1.0,0.099,200.0,2022.0,2.0,0.123,50.0,2022.0,3.0,0.119,50.0,2022.0,4.0,0.119,50.0,2022.0,5.0,0.106,100.0,2022.0,6.0,0.101,100.0,2022.0,7.0,0.076,50.0,2022.0,8.0,0.111,200.0,2022.0,9.0,0.112,200.0,2022.0,10.0,0.119,200.0,2022.0,11.0,0.118,200.0,2022.0,12.0,0.116,200.0,2023.0,1.0,0.099,200.0,2023.0,2.0,0.123,50.0,2023.0,3.0,0.119,50.0,2023.0,4.0,0.119,50.0,,,,Alba / Scotland,FK17 8HP,United Kingdom
61047010,Inverlaidnan Bridge,57.26705143,-3.883273172,535718,38354,min,2018,5,0.332,50,2018,6,0.308,50,2018,7,0.308,50,2018,8,0.317,50,2018,9,0.325,50,2018,10,0.407,50,2018,11,0.427,50,2018,12,0.399,50,2019,1,0.343,50,2019,2,0.361,50,2019,3,0.36,50,2019,4,0.37,50,2019,5,0.332,50,2019,6,0.308,50,2019,7,0.308,50,2019,8,0.317,50,2019,9,0.325,50,2019,10,0.407,50,2019,11,0.427,50,2019,12,0.399,50,2020,1,0.343,50,2020,2,0.361,50,2020,3,0.36,50,2020.0,4.0,0.37,50.0,2020.0,5.0,0.332,50.0,2020.0,6.0,0.308,50.0,2020.0,7.0,0.308,50.0,2020.0,8.0,0.317,50.0,2020.0,9.0,0.325,50.0,2020.0,10.0,0.407,50.0,2020.0,11.0,0.427,50.0,2020.0,12.0,0.399,50.0,2021.0,1.0,0.343,50.0,2021.0,2.0,0.361,50.0,2021.0,3.0,0.36,50.0,2021.0,4.0,0.37,50.0,2021.0,5.0,0.332,50.0,2021.0,6.0,0.308,50.0,2021.0,7.0,0.308,50.0,2021.0,8.0,0.317,50.0,2021.0,9.0,0.325,50.0,2021.0,10.0,0.407,50.0,2021.0,11.0,0.427,50.0,2021.0,12.0,0.399,50.0,2022.0,1.0,0.343,50.0,2022.0,2.0,0.361,50.0,2022.0,3.0,0.36,50.0,2022.0,4.0,0.37,50.0,2022.0,5.0,0.332,50.0,2022.0,6.0,0.308,50.0,2022.0,7.0,0.308,50.0,2022.0,8.0,0.317,50.0,2022.0,9.0,0.325,50.0,2022.0,10.0,0.407,50.0,2022.0,11.0,0.427,50.0,2022.0,12.0,0.399,50.0,2023.0,1.0,0.343,50.0,2023.0,2.0,0.361,50.0,2023.0,3.0,0.36,50.0,2023.0,4.0,0.37,50.0,Dulnahaitnach,,,Alba / Scotland,PH23 3AP,United Kingdom
55850010,Innerleithen,55.61992749,-3.061056074,14981,36786,min,2018,5,0.136,254,2018,6,0.111,254,2018,7,0.122,254,2018,8,0.131,254,2018,9,0.142,254,2018,10,0.147,254,2018,11,0.177,254,2018,12,0.214,254,2019,1,0.204,254,2019,2,0.058,254,2019,3,0.176,254,2019,4,0.152,254,2019,5,0.136,254,2019,6,0.111,254,2019,7,0.122,254,2019,8,0.131,254,2019,9,0.142,254,2019,10,0.147,254,2019,11,0.177,254,2019,12,0.214,254,2020,1,0.204,254,2020,2,0.058,254,2020,3,0.176,254,2020.0,4.0,0.152,254.0,2020.0,5.0,0.136,254.0,2020.0,6.0,0.111,254.0,2020.0,7.0,0.122,254.0,2020.0,8.0,0.131,254.0,2020.0,9.0,0.142,254.0,2020.0,10.0,0.147,254.0,2020.0,11.0,0.177,254.0,2020.0,12.0,0.214,254.0,2021.0,1.0,0.204,254.0,2021.0,2.0,0.058,254.0,2021.0,3.0,0.176,254.0,2021.0,4.0,0.152,254.0,2021.0,5.0,0.136,254.0,2021.0,6.0,0.111,254.0,2021.0,7.0,0.122,254.0,2021.0,8.0,0.131,254.0,2021.0,9.0,0.142,254.0,2021.0,10.0,0.147,254.0,2021.0,11.0,0.177,254.0,2021.0,12.0,0.214,254.0,2022.0,1.0,0.204,254.0,2022.0,2.0,0.058,254.0,2022.0,3.0,0.176,254.0,2022.0,4.0,0.152,254.0,2022.0,5.0,0.136,254.0,2022.0,6.0,0.111,254.0,2022.0,7.0,0.122,254.0,2022.0,8.0,0.131,254.0,2022.0,9.0,0.142,254.0,2022.0,10.0,0.147,254.0,2022.0,11.0,0.177,254.0,2022.0,12.0,0.214,254.0,2023.0,1.0,0.204,254.0,2023.0,2.0,0.058,254.0,2023.0,3.0,0.176,254.0,2023.0,4.0,0.152,254.0,,,,Alba / Scotland,EH44 6JG,United Kingdom
53960010,Green Burn,55.0828864,-4.381888551,133158,36320,min,2018,5,0.206,50,2018,6,0.203,100,2018,7,0.201,50,2018,8,0.199,50,2018,9,0.206,50,2018,10,0.228,50,2018,11,0.234,150,2018,12,0.228,150,2019,1,0.235,150,2019,2,0.139,150,2019,3,0.203,150,2019,4,0.208,50,2019,5,0.206,50,2019,6,0.203,100,2019,7,0.201,50,2019,8,0.199,50,2019,9,0.206,50,2019,10,0.228,50,2019,11,0.234,150,2019,12,0.228,150,2020,1,0.235,150,2020,2,0.139,150,2020,3,0.203,150,2020.0,4.0,0.208,50.0,2020.0,5.0,0.206,50.0,2020.0,6.0,0.203,100.0,2020.0,7.0,0.201,50.0,2020.0,8.0,0.199,50.0,2020.0,9.0,0.206,50.0,2020.0,10.0,0.228,50.0,2020.0,11.0,0.234,150.0,2020.0,12.0,0.228,150.0,2021.0,1.0,0.235,150.0,2021.0,2.0,0.139,150.0,2021.0,3.0,0.203,150.0,2021.0,4.0,0.208,50.0,2021.0,5.0,0.206,50.0,2021.0,6.0,0.203,100.0,2021.0,7.0,0.201,50.0,2021.0,8.0,0.199,50.0,2021.0,9.0,0.206,50.0,2021.0,10.0,0.228,50.0,2021.0,11.0,0.234,150.0,2021.0,12.0,0.228,150.0,2022.0,1.0,0.235,150.0,2022.0,2.0,0.139,150.0,2022.0,3.0,0.203,150.0,2022.0,4.0,0.208,50.0,2022.0,5.0,0.206,50.0,2022.0,6.0,0.203,100.0,2022.0,7.0,0.201,50.0,2022.0,8.0,0.199,50.0,2022.0,9.0,0.206,50.0,2022.0,10.0,0.228,50.0,2022.0,11.0,0.234,150.0,2022.0,12.0,0.228,150.0,2023.0,1.0,0.235,150.0,2023.0,2.0,0.139,150.0,2023.0,3.0,0.203,150.0,2023.0,4.0,0.208,50.0,,,,Alba / Scotland,,United Kingdom
55818010,Cademuir,55.61926614,-3.244232636,14977,36778,min,2018,5,-0.044,200,2018,6,-0.055,254,2018,7,-0.055,200,2018,8,-0.055,200,2018,9,-0.056,200,2018,10,-0.016,200,2018,11,0.012,200,2018,12,0.035,200,2019,1,0.001,200,2019,2,0.001,200,2019,3,0.04,200,2019,4,-0.035,200,2019,5,-0.044,200,2019,6,-0.055,254,2019,7,-0.055,200,2019,8,-0.055,200,2019,9,-0.056,200,2019,10,-0.016,200,2019,11,0.012,200,2019,12,0.035,200,2020,1,0.001,200,2020,2,0.001,200,2020,3,0.04,200,2020.0,4.0,-0.035,200.0,2020.0,5.0,-0.044,200.0,2020.0,6.0,-0.055,254.0,2020.0,7.0,-0.055,200.0,2020.0,8.0,-0.055,200.0,2020.0,9.0,-0.056,200.0,2020.0,10.0,-0.016,200.0,2020.0,11.0,0.012,200.0,2020.0,12.0,0.035,200.0,2021.0,1.0,0.001,200.0,2021.0,2.0,0.001,200.0,2021.0,3.0,0.04,200.0,2021.0,4.0,-0.035,200.0,2021.0,5.0,-0.044,200.0,2021.0,6.0,-0.055,254.0,2021.0,7.0,-0.055,200.0,2021.0,8.0,-0.055,200.0,2021.0,9.0,-0.056,200.0,2021.0,10.0,-0.016,200.0,2021.0,11.0,0.012,200.0,2021.0,12.0,0.035,200.0,2022.0,1.0,0.001,200.0,2022.0,2.0,0.001,200.0,2022.0,3.0,0.04,200.0,2022.0,4.0,-0.035,200.0,2022.0,5.0,-0.044,200.0,2022.0,6.0,-0.055,254.0,2022.0,7.0,-0.055,200.0,2022.0,8.0,-0.055,200.0,2022.0,9.0,-0.056,200.0,2022.0,10.0,-0.016,200.0,2022.0,11.0,0.012,200.0,2022.0,12.0,0.035,200.0,2023.0,1.0,0.001,200.0,2023.0,2.0,0.001,200.0,2023.0,3.0,0.04,200.0,2023.0,4.0,-0.035,200.0,Kirkton,,,Alba / Scotland,EH45 9JH,United Kingdom
