ts_id,station_name,station_latitude,station_longitude,station_no,station_id,year_000,month_000,value_000,quality_code_000,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_014,month_014,value_014,quality_code_014,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_012,month_012,value_012,quality_code_012,year_013,month_013,value_013,quality_code_013,year_014,month_014,value_014,quality_code_014,year_015,month_015,value_015,quality_code_015
53154010,Kilwinning,55.64563956,-4.692060096,133101,36128,2018,05,0.157,200,2018,06,0.157,200,2018,07,0.104,200,2018,08,0.106,200,2018,09,0.174,200,2018,10,0.258,200,2018,11,0.288,200,2018,12,0.268,200,2019,01,0.246,200,2019,02,0.147,200,2019,03,0.208,200,2019,04,0.217,200,2019,05,0.157,200,2019,06,0.157,200,2019,07,0.104,200,2019,08,0.106,200,2019,09,0.174,200,2019,10,0.258,200,2019,11,0.288,200,2019,12,0.268,200,2020,01,0.246,200,2020,02,0.147,200,2020,03,0.208,200,2020,04,0.217,200,2020,05,0.157,200,2020,06,0.157,200,2020,07,0.104,200,2020,08,0.106,200,2020,09,0.174,200,2020,10,0.258,200,2020,11,0.288,200,2020,12,0.268,200,2021,01,0.246,200,2021,02,0.147,200,2021,03,0.208,200,2021,04,0.217,200,2021,05,0.157,200,2021,06,0.157,200,2021,07,0.104,200,2021,08,0.106,200,2021,09,0.174,200,2021,10,0.258,200,2021,11,0.288,200,2021,12,0.268,200,2022,01,0.246,200,2022,02,0.147,200,2022,03,0.208,200,2022,04,0.217,200,2022,05,0.157,200,2022,06,0.157,200,2022,07,0.104,200,2022,08,0.106,200,2022,09,0.174,200,2022,10,0.258,200,2022,11,0.288,200,2022,12,0.268,200,2023,01,0.246,200,2023,02,0.147,200,2023,03,0.208,200,2023,04,0.217,200
59814010,Inveriscandye,56.79987798,-2.626620926,371579,37988,2018,05,0.081,100,2018,06,0.065,50,2018,07,0.045,100,2018,08,0.067,100,2018,09,0.061,50,2018,10,0.077,100,2018,11,0.141,100,2018,12,0.123,150,2019,01,0.122,150,2019,02,0.117,150,2019,03,0.127,100,2019,04,0.114,50,2019,05,0.081,100,2019,06,0.065,50,2019,07,0.045,100,2019,08,0.067,100,2019,09,0.061,50,2019,10,0.077,100,2019,11,0.141,100,2019,12,0.123,150,2020,01,0.122,150,2020,02,0.117,150,2020,03,0.127,100,2020,04,0.114,50,2020,05,0.081,100,2020,06,0.065,50,2020,07,0.045,100,2020,08,0.067,100,2020,09,0.061,50,2020,10,0.077,100,2020,11,0.141,100,2020,12,0.123,150,2021,01,0.122,150,2021,02,0.117,150,2021,03,0.127,100,2021,04,0.114,50,2021,05,0.081,100,2021,06,0.065,50,2021,07,0.045,100,2021,08,0.067,100,2021,09,0.061,50,2021,10,0.077,100,2021,11,0.141,100,2021,12,0.123,150,2022,01,0.122,150,2022,02,0.117,150,2022,03,0.127,100,2022,04,0.114,50,2022,05,0.081,100,2022,06,0.065,50,2022,07,0.045,100,2022,08,0.067,100,2022,09,0.061,50,2022,10,0.077,100,2022,11,0.141,100,2022,12,0.123,150,2023,01,0.122,150,2023,02,0.117,150,2023,03,0.127,100,2023,04,0.114,50
54339010,Dalmore,55.84190258,-3.195905294,14873,36416,2018,05,0.036,200,2018,06,0.031,200,2018,07,0.015,200,2018,08,0.014,200,2018,09,0.017,200,2018,10,0.034,200,2018,11,0.038,200,2018,12,0.029,200,2019,01,0.023,254,2019,02,0.045,200,2019,03,0.044,200,2019,04,0.042,200,2019,05,0.036,200,2019,06,0.031,200,2019,07,0.015,200,2019,08,0.014,200,2019,09,0.017,200,2019,10,0.034,200,2019,11,0.038,200,2019,12,0.029,200,2020,01,0.023,254,2020,02,0.045,200,2020,03,0.044,200,2020,04,0.042,200,2020,05,0.036,200,2020,06,0.031,200,2020,07,0.015,200,2020,08,0.014,200,2020,09,0.017,200,2020,10,0.034,200,2020,11,0.038,200,2020,12,0.029,200,2021,01,0.023,254,2021,02,0.045,200,2021,03,0.044,200,2021,04,0.042,200,2021,05,0.036,200,2021,06,0.031,200,2021,07,0.015,200,2021,08,0.014,200,2021,09,0.017,200,2021,10,0.034,200,2021,11,0.038,200,2021,12,0.029,200,2022,01,0.023,254,2022,02,0.045,200,2022,03,0.044,200,2022,04,0.042,200,2022,05,0.036,200,2022,06,0.031,200,2022,07,0.015,200,2022,08,0.014,200,2022,09,0.017,200,2022,10,0.034,200,2022,11,0.038,200,2022,12,0.029,200,2023,01,0.023,254,2023,02,0.045,200,2023,03,0.044,200,2023,04,0.042,200
57334010,Dunphail,57.51151031,-3.661788536,234206,37268,2018,05,0.04,50,2018,06,0.02,50,2018,07,0.013,50,2018,08,0.015,50,2018,09,0.014,200,2018,10,0.063,200,2018,11,0.074,150,2018,12,0.084,150,2019,01,0.075,150,2019,02,0.085,150,2019,03,0.089,150,2019,04,0.069,100,2019,05,0.04,50,2019,06,0.02,50,2019,07,0.013,50,2019,08,0.015,50,2019,09,0.014,200,2019,10,0.063,200,2019,11,0.074,150,2019,12,0.084,150,2020,01,0.075,150,2020,02,0.085,150,2020,03,0.089,150,2020,04,0.069,100,2020,05,0.04,50,2020,06,0.02,50,2020,07,0.013,50,2020,08,0.015,50,2020,09,0.014,200,2020,10,0.063,200,2020,11,0.074,150,2020,12,0.084,150,2021,01,0.075,150,2021,02,0.085,150,2021,03,0.089,150,2021,04,0.069,100,2021,05,0.04,50,2021,06,0.02,50,2021,07,0.013,50,2021,08,0.015,50,2021,09,0.014,200,2021,10,0.063,200,2021,11,0.074,150,2021,12,0.084,150,2022,01,0.075,150,2022,02,0.085,150,2022,03,0.089,150,2022,04,0.069,100,2022,05,0.04,50,2022,06,0.02,50,2022,07,0.013,50,2022,08,0.015,50,2022,09,0.014,200,2022,10,0.063,200,2022,11,0.074,150,2022,12,0.084,150,2023,01,0.075,150,2023,02,0.085,150,2023,03,0.089,150,2023,04,0.069,100
57641010,Inverbroom,57.81047099,-5.058237756,234242,37344,2018,05,0.242,50,2018,06,0.217,200,2018,07,0.219,200,2018,08,0.259,200,2018,09,0.271,150,2018,10,0.276,150,2018,11,0.266,150,2018,12,0.234,150,2019,01,0.271,150,2019,02,0.183,150,2019,03,0.232,150,2019,04,0.282,50,2019,05,0.242,50,2019,06,0.217,200,2019,07,0.219,200,2019,08,0.259,200,2019,09,0.271,150,2019,10,0.276,150,2019,11,0.266,150,2019,12,0.234,150,2020,01,0.271,150,2020,02,0.183,150,2020,03,0.232,150,2020,04,0.282,50,2020,05,0.242,50,2020,06,0.217,200,2020,07,0.219,200,2020,08,0.259,200,2020,09,0.271,150,2020,10,0.276,150,2020,11,0.266,150,2020,12,0.234,150,2021,01,0.271,150,2021,02,0.183,150,2021,03,0.232,150,2021,04,0.282,50,2021,05,0.242,50,2021,06,0.217,200,2021,07,0.219,200,2021,08,0.259,200,2021,09,0.271,150,2021,10,0.276,150,2021,11,0.266,150,2021,12,0.234,150,2022,01,0.271,150,2022,02,0.183,150,2022,03,0.232,150,2022,04,0.282,50,2022,05,0.242,50,2022,06,0.217,200,2022,07,0.219,200,2022,08,0.259,200,2022,09,0.271,150,2022,10,0.276,150,2022,11,0.266,150,2022,12,0.234,150,2023,01,0.271,150,2023,02,0.183,150,2023,03,0.232,150,2023,04,0.282,50
57771010,Kilphedir,58.14138911,-3.702814019,234253,37374,2018,05,0.652,100,2018,06,0.682,50,2018,07,0.687,50,2018,08,0.626,50,2018,09,0.601,50,2018,10,0.632,50,2018,11,0.662,150,2018,12,0.699,150,2019,01,0.685,200,2019,02,0.621,150,2019,03,0.68,50,2019,04,0.663,50,2019,05,0.652,100,2019,06,0.682,50,2019,07,0.687,50,2019,08,0.626,50,2019,09,0.601,50,2019,10,0.632,50,2019,11,0.662,150,2019,12,0.699,150,2020,01,0.685,200,2020,02,0.621,150,2020,03,0.68,50,2020,04,0.663,50,2020,05,0.652,100,2020,06,0.682,50,2020,07,0.687,50,2020,08,0.626,50,2020,09,0.601,50,2020,10,0.632,50,2020,11,0.662,150,2020,12,0.699,150,2021,01,0.685,200,2021,02,0.621,150,2021,03,0.68,50,2021,04,0.663,50,2021,05,0.652,100,2021,06,0.682,50,2021,07,0.687,50,2021,08,0.626,50,2021,09,0.601,50,2021,10,0.632,50,2021,11,0.662,150,2021,12,0.699,150,2022,01,0.685,200,2022,02,0.621,150,2022,03,0.68,50,2022,04,0.663,50,2022,05,0.652,100,2022,06,0.682,50,2022,07,0.687,50,2022,08,0.626,50,2022,09,0.601,50,2022,10,0.632,50,2022,11,0.662,150,2022,12,0.699,150,2023,01,0.685,200,2023,02,0.621,150,2023,03,0.68,50,2023,04,0.663,50
57860010,Little Assynt,58.17438109,-5.152302768,234264,37396,2018,05,0.133,50,2018,06,0.16,50,2018,07,0.267,200,2018,08,0.284,200,2018,09,0.331,50,2018,10,0.344,200,2018,11,0.319,150,2018,12,0.326,150,2019,01,0.31,200,2019,02,0.283,150,2019,03,0.288,150,2019,04,0.119,50,2019,05,0.133,50,2019,06,0.16,50,2019,07,0.267,200,2019,08,0.284,200,2019,09,0.331,50,2019,10,0.344,200,2019,11,0.319,150,2019,12,0.326,150,2020,01,0.31,200,2020,02,0.283,150,2020,03,0.288,150,2020,04,0.119,50,2020,05,0.133,50,2020,06,0.16,50,2020,07,0.267,200,2020,08,0.284,200,2020,09,0.331,50,2020,10,0.344,200,2020,11,0.319,150,2020,12,0.326,150,2021,01,0.31,200,2021,02,0.283,150,2021,03,0.288,150,2021,04,0.119,50,2021,05,0.133,50,2021,06,0.16,50,2021,07,0.267,200,2021,08,0.284,200,2021,09,0.331,50,2021,10,0.344,200,2021,11,0.319,150,2021,12,0.326,150,2022,01,0.31,200,2022,02,0.283,150,2022,03,0.288,150,2022,04,0.119,50,2022,05,0.133,50,2022,06,0.16,50,2022,07,0.267,200,2022,08,0.284,200,2022,09,0.331,50,2022,10,0.344,200,2022,11,0.319,150,2022,12,0.326,150,2023,01,0.31,200,2023,02,0.283,150,2023,03,0.288,150,2023,04,0.119,50
57803010,Kinrara,57.15134199,-3.85017621,234257,37384,2018,05,-0.017,50,2018,06,-0.049,200,2018,07,-0.099,200,2018,08,-0.096,200,2018,09,-0.089,50,2018,10,0.008,50,2018,11,0.074,150,2018,12,0.064,150,2019,01,0.067,150,2019,02,-0.015,150,2019,03,0.062,150,2019,04,0.011,150,2019,05,-0.017,50,2019,06,-0.049,200,2019,07,-0.099,200,2019,08,-0.096,200,2019,09,-0.089,50,2019,10,0.008,50,2019,11,0.074,150,2019,12,0.064,150,2020,01,0.067,150,2020,02,-0.015,150,2020,03,0.062,150,2020,04,0.011,150,2020,05,-0.017,50,2020,06,-0.049,200,2020,07,-0.099,200,2020,08,-0.096,200,2020,09,-0.089,50,2020,10,0.008,50,2020,11,0.074,150,2020,12,0.064,150,2021,01,0.067,150,2021,02,-0.015,150,2021,03,0.062,150,2021,04,0.011,150,2021,05,-0.017,50,2021,06,-0.049,200,2021,07,-0.099,200,2021,08,-0.096,200,2021,09,-0.089,50,2021,10,0.008,50,2021,11,0.074,150,2021,12,0.064,150,2022,01,0.067,150,2022,02,-0.015,150,2022,03,0.062,150,2022,04,0.011,150,2022,05,-0.017,50,2022,06,-0.049,200,2022,07,-0.099,200,2022,08,-0.096,200,2022,09,-0.089,50,2022,10,0.008,50,2022,11,0.074,150,2022,12,0.064,150,2023,01,0.067,150,2023,02,-0.015,150,2023,03,0.062,150,2023,04,0.011,150
56142010,Coldstream,55.64977661,-2.256597919,15013,36858,2018,05,0.185,200,2018,06,0.143,254,2018,07,0.088,254,2018,08,0.059,200,2018,09,0.097,254,2018,10,0.145,200,2018,11,0.187,200,2018,12,0.199,200,2019,01,0.281,200,2019,02,0.309,200,2019,03,0.344,200,2019,04,0.256,200,2019,05,0.185,200,2019,06,0.143,254,2019,07,0.088,254,2019,08,0.059,200,2019,09,0.097,254,2019,10,0.145,200,2019,11,0.187,200,2019,12,0.199,200,2020,01,0.281,200,2020,02,0.309,200,2020,03,0.344,200,2020,04,0.256,200,2020,05,0.185,200,2020,06,0.143,254,2020,07,0.088,254,2020,08,0.059,200,2020,09,0.097,254,2020,10,0.145,200,2020,11,0.187,200,2020,12,0.199,200,2021,01,0.281,200,2021,02,0.309,200,2021,03,0.344,200,2021,04,0.256,200,2021,05,0.185,200,2021,06,0.143,254,2021,07,0.088,254,2021,08,0.059,200,2021,09,0.097,254,2021,10,0.145,200,2021,11,0.187,200,2021,12,0.199,200,2022,01,0.281,200,2022,02,0.309,200,2022,03,0.344,200,2022,04,0.256,200,2022,05,0.185,200,2022,06,0.143,254,2022,07,0.088,254,2022,08,0.059,200,2022,09,0.097,254,2022,10,0.145,200,2022,11,0.187,200,2022,12,0.199,200,2023,01,0.281,200,2023,02,0.309,200,2023,03,0.344,200,2023,04,0.256,200
58880010,Inzion,56.68930326,-3.177597556,335641,37696,2018,05,0.069,200,2018,06,-0.325,200,2018,07,0.063,200,2018,08,-0.012,200,2018,09,-0.011,200,2018,10,0.046,254,2018,11,0.094,254,2018,12,0.159,200,2019,01,0.157,200,2019,02,0.16,200,2019,03,0.0,200,2019,04,0.091,200,2019,05,0.069,200,2019,06,-0.325,200,2019,07,0.063,200,2019,08,-0.012,200,2019,09,-0.011,200,2019,10,0.046,254,2019,11,0.094,254,2019,12,0.159,200,2020,01,0.157,200,2020,02,0.16,200,2020,03,0.0,200,2020,04,0.091,200,2020,05,0.069,200,2020,06,-0.325,200,2020,07,0.063,200,2020,08,-0.012,200,2020,09,-0.011,200,2020,10,0.046,254,2020,11,0.094,254,2020,12,0.159,200,2021,01,0.157,200,2021,02,0.16,200,2021,03,0.0,200,2021,04,0.091,200,2021,05,0.069,200,2021,06,-0.325,200,2021,07,0.063,200,2021,08,-0.012,200,2021,09,-0.011,200,2021,10,0.046,254,2021,11,0.094,254,2021,12,0.159,200
54371010,Liberton,55.92458009,-3.165787507,14876,36424,2018,05,0.013,254,2018,06,0.015,200,2018,07,0.027,200,2018,08,0.035,200,2018,09,0.028,200,2018,10,0.027,200,2018,11,0.035,200,2018,12,0.063,200,2019,01,0.067,200,2019,02,0.064,200,2019,03,0.057,200,2019,04,0.049,254,2019,05,0.013,254,2019,06,0.015,200,2019,07,0.027,200,2019,08,0.035,200,2019,09,0.028,200,2019,10,0.027,200,2019,11,0.035,200,2019,12,0.063,200,2020,01,0.067,200,2020,02,0.064,200,2020,03,0.057,200,2020,04,0.049,254,2020,05,0.013,254,2020,06,0.015,200,2020,07,0.027,200,2020,08,0.035,200,2020,09,0.028,200,2020,10,0.027,200,2020,11,0.035,200,2020,12,0.063,200,2021,01,0.067,200,2021,02,0.064,200,2021,03,0.057,200,2021,04,0.049,254,2021,05,0.013,254,2021,06,0.015,200,2021,07,0.027,200,2021,08,0.035,200,2021,09,0.028,200,2021,10,0.027,200,2021,11,0.035,200,2021,12,0.063,200,2022,01,0.067,200,2022,02,0.064,200,2022,03,0.057,200,2022,04,0.049,254,2022,05,0.013,254,2022,06,0.015,200,2022,07,0.027,200,2022,08,0.035,200,2022,09,0.028,200,2022,10,0.027,200,2022,11,0.035,200,2022,12,0.063,200,2023,01,0.067,200,2023,02,0.064,200,2023,03,0.057,200,2023,04,0.049,254
59889010,Erchless,57.42804453,-4.623845183,377135,38010,2018,05,0.943,150,2018,06,0.91,50,2018,07,0.932,150,2018,08,0.931,150,2018,09,0.923,150,2018,10,0.975,150,2018,11,0.974,200,2018,12,0.973,150,2019,01,0.966,150,2019,02,0.958,150,2019,03,0.945,150,2019,04,0.941,150,2019,05,0.943,150,2019,06,0.91,50,2019,07,0.932,150,2019,08,0.931,150,2019,09,0.923,150,2019,10,0.975,150,2019,11,0.974,200,2019,12,0.973,150,2020,01,0.966,150,2020,02,0.958,150,2020,03,0.945,150,2020,04,0.941,150,2020,05,0.943,150,2020,06,0.91,50,2020,07,0.932,150,2020,08,0.931,150,2020,09,0.923,150,2020,10,0.975,150,2020,11,0.974,200,2020,12,0.973,150,2021,01,0.966,150,2021,02,0.958,150,2021,03,0.945,150,2021,04,0.941,150,2021,05,0.943,150,2021,06,0.91,50,2021,07,0.932,150,2021,08,0.931,150,2021,09,0.923,150,2021,10,0.975,150,2021,11,0.974,200,2021,12,0.973,150,2022,01,0.966,150,2022,02,0.958,150,2022,03,0.945,150,2022,04,0.941,150,2022,05,0.943,150,2022,06,0.91,50,2022,07,0.932,150,2022,08,0.931,150,2022,09,0.923,150,2022,10,0.975,150,2022,11,0.974,200,2022,12,0.973,150,2023,01,0.966,150,2023,02,0.958,150,2023,03,0.945,150,2023,04,0.941,150
53855010,Dalgig,55.38782272,-4.277163013,133152,36296,2018,05,0.248,50,2018,06,0.234,50,2018,07,0.236,50,2018,08,0.226,50,2018,09,0.227,50,2018,10,0.275,50,2018,11,0.283,100,2018,12,0.294,150,2019,01,0.279,150,2019,02,0.279,150,2019,03,0.256,150,2019,04,0.279,50,2019,05,0.248,50,2019,06,0.234,50,2019,07,0.236,50,2019,08,0.226,50,2019,09,0.227,50,2019,10,0.275,50,2019,11,0.283,100,2019,12,0.294,150,2020,01,0.279,150,2020,02,0.279,150,2020,03,0.256,150,2020,04,0.279,50,2020,05,0.248,50,2020,06,0.234,50,2020,07,0.236,50,2020,08,0.226,50,2020,09,0.227,50,2020,10,0.275,50,2020,11,0.283,100,2020,12,0.294,150,2021,01,0.279,150,2021,02,0.279,150,2021,03,0.256,150,2021,04,0.279,50,2021,05,0.248,50,2021,06,0.234,50,2021,07,0.236,50,2021,08,0.226,50,2021,09,0.227,50,2021,10,0.275,50,2021,11,0.283,100,2021,12,0.294,150,2022,01,0.279,150,2022,02,0.279,150,2022,03,0.256,150,2022,04,0.279,50,2022,05,0.248,50,2022,06,0.234,50,2022,07,0.236,50,2022,08,0.226,50,2022,09,0.227,50,2022,10,0.275,50,2022,11,0.283,100,2022,12,0.294,150,2023,01,0.279,150,2023,02,0.279,150,2023,03,0.256,150,2023,04,0.279,50
55980010,Lauder (New Mills),55.73932168,-2.755976423,14996,36818,2018,05,-0.002,254,2018,06,-0.002,254,2018,07,0.024,254,2018,08,0.024,254,2018,09,0.025,254,2018,10,-0.02,254,2018,11,0.058,254,2018,12,0.006,254,2019,01,0.018,254,2019,02,0.048,254,2019,03,0.037,254,2019,04,0.014,254,2019,05,-0.002,254,2019,06,-0.002,254,2019,07,0.024,254,2019,08,0.024,254,2019,09,0.025,254,2019,10,-0.02,254,2019,11,0.058,254,2019,12,0.006,254,2020,01,0.018,254,2020,02,0.048,254,2020,03,0.037,254,2020,04,0.014,254,2020,05,-0.002,254,2020,06,-0.002,254,2020,07,0.024,254,2020,08,0.024,254,2020,09,0.025,254,2020,10,-0.02,254,2020,11,0.058,254,2020,12,0.006,254,2021,01,0.018,254,2021,02,0.048,254,2021,03,0.037,254,2021,04,0.014,254,2021,05,-0.002,254,2021,06,-0.002,254,2021,07,0.024,254,2021,08,0.024,254,2021,09,0.025,254,2021,10,-0.02,254,2021,11,0.058,254,2021,12,0.006,254,2022,01,0.018,254,2022,02,0.048,254,2022,03,0.037,254,2022,04,0.014,254,2022,05,-0.002,254,2022,06,-0.002,254,2022,07,0.024,254,2022,08,0.024,254,2022,09,0.025,254,2022,10,-0.02,254,2022,11,0.058,254,2022,12,0.006,254,2023,01,0.018,254,2023,02,0.048,254,2023,03,0.037,254,2023,04,0.014,254
59380010,White Bridge,57.33362742,-4.673089381,355980,37866,2018,05,0.475,50,2018,06,0.449,50,2018,07,0.432,50,2018,08,0.473,50,2018,09,0.469,50,2018,10,0.484,254,2018,11,0.558,50,2018,12,0.508,100,2019,01,0.513,150,2019,02,0.515,150,2019,03,0.506,50,2019,04,0.479,50,2019,05,0.475,50,2019,06,0.449,50,2019,07,0.432,50,2019,08,0.473,50,2019,09,0.469,50,2019,10,0.484,254,2019,11,0.558,50,2019,12,0.508,100,2020,01,0.513,150,2020,02,0.515,150,2020,03,0.506,50,2020,04,0.479,50,2020,05,0.475,50,2020,06,0.449,50,2020,07,0.432,50,2020,08,0.473,50,2020,09,0.469,50,2020,10,0.484,254,2020,11,0.558,50,2020,12,0.508,100,2021,01,0.513,150,2021,02,0.515,150,2021,03,0.506,50,2021,04,0.479,50,2021,05,0.475,50,2021,06,0.449,50,2021,07,0.432,50,2021,08,0.473,50,2021,09,0.469,50,2021,10,0.484,254,2021,11,0.558,50,2021,12,0.508,100,2022,01,0.513,150,2022,02,0.515,150,2022,03,0.506,50,2022,04,0.479,50,2022,05,0.475,50,2022,06,0.449,50,2022,07,0.432,50,2022,08,0.473,50,2022,09,0.469,50,2022,10,0.484,254,2022,11,0.558,50,2022,12,0.508,100,2023,01,0.513,150,2023,02,0.515,150,2023,03,0.506,50,2023,04,0.479,50
52643010,Kirkfieldbank,55.67631471,-3.803247871,124855,36000,2018,05,-0.237,254,2018,06,-0.171,254,2018,07,-0.035,254,2018,08,0.048,200,2018,09,-0.213,200,2018,10,0.089,200,2018,11,-0.003,150,2018,12,-0.003,150,2019,01,0.068,254,2019,02,-0.051,150,2019,03,-0.153,254,2019,04,-0.275,254,2019,05,-0.237,254,2019,06,-0.171,254,2019,07,-0.035,254,2019,08,0.048,200,2019,09,-0.213,200,2019,10,0.089,200,2019,11,-0.003,150,2019,12,-0.003,150,2020,01,0.068,254,2020,02,-0.051,150,2020,03,-0.153,254,2020,04,-0.275,254,2020,05,-0.237,254,2020,06,-0.171,254,2020,07,-0.035,254,2020,08,0.048,200,2020,09,-0.213,200,2020,10,0.089,200,2020,11,-0.003,150,2020,12,-0.003,150,2021,01,0.068,254,2021,02,-0.051,150,2021,03,-0.153,254,2021,04,-0.275,254,2021,05,-0.237,254,2021,06,-0.171,254,2021,07,-0.035,254,2021,08,0.048,200,2021,09,-0.213,200,2021,10,0.089,200,2021,11,-0.003,150,2021,12,-0.003,150
56807010,Alness,57.69601068,-4.258760757,234152,37144,2018,05,0.324,200,2018,06,0.259,200,2018,07,0.288,200,2018,08,0.284,200,2018,09,0.279,200,2018,10,0.376,200,2018,11,0.378,200,2018,12,0.366,200,2019,01,0.419,200,2019,02,0.383,200,2019,03,0.41,200,2019,04,0.351,200,2019,05,0.324,200,2019,06,0.259,200,2019,07,0.288,200,2019,08,0.284,200,2019,09,0.279,200,2019,10,0.376,200,2019,11,0.378,200,2019,12,0.366,200,2020,01,0.419,200,2020,02,0.383,200,2020,03,0.41,200,2020,04,0.351,200,2020,05,0.324,200,2020,06,0.259,200,2020,07,0.288,200,2020,08,0.284,200,2020,09,0.279,200,2020,10,0.376,200,2020,11,0.378,200,2020,12,0.366,200,2021,01,0.419,200,2021,02,0.383,200,2021,03,0.41,200,2021,04,0.351,200,2021,05,0.324,200,2021,06,0.259,200,2021,07,0.288,200,2021,08,0.284,200,2021,09,0.279,200,2021,10,0.376,200,2021,11,0.378,200,2021,12,0.366,200,2022,01,0.419,200,2022,02,0.383,200,2022,03,0.41,200,2022,04,0.351,200,2022,05,0.324,200,2022,06,0.259,200,2022,07,0.288,200,2022,08,0.284,200,2022,09,0.279,200,2022,10,0.376,200,2022,11,0.378,200,2022,12,0.366,200,2023,01,0.419,200,2023,02,0.383,200,2023,03,0.41,200,2023,04,0.351,200
57544010,Halkirk,58.5154974,-3.493004244,234231,37318,2018,05,0.062,200,2018,06,0.042,200,2018,07,0.024,200,2018,08,0.01,200,2018,09,0.022,200,2018,10,0.055,200,2018,11,0.07,200,2018,12,0.167,200,2019,01,0.127,200,2019,02,0.089,200,2019,03,0.12,200,2019,04,0.06,200,2019,05,0.062,200,2019,06,0.042,200,2019,07,0.024,200,2019,08,0.01,200,2019,09,0.022,200,2019,10,0.055,200,2019,11,0.07,200,2019,12,0.167,200,2020,01,0.127,200,2020,02,0.089,200,2020,03,0.12,200,2020,04,0.06,200,2020,05,0.062,200,2020,06,0.042,200,2020,07,0.024,200,2020,08,0.01,200,2020,09,0.022,200,2020,10,0.055,200,2020,11,0.07,200,2020,12,0.167,200,2021,01,0.127,200,2021,02,0.089,200,2021,03,0.12,200,2021,04,0.06,200,2021,05,0.062,200,2021,06,0.042,200,2021,07,0.024,200,2021,08,0.01,200,2021,09,0.022,200,2021,10,0.055,200,2021,11,0.07,200,2021,12,0.167,200,2022,01,0.127,200,2022,02,0.089,200,2022,03,0.12,200,2022,04,0.06,200,2022,05,0.062,200,2022,06,0.042,200,2022,07,0.024,200,2022,08,0.01,200,2022,09,0.022,200,2022,10,0.055,200,2022,11,0.07,200,2022,12,0.167,200,2023,01,0.127,200,2023,02,0.089,200,2023,03,0.12,200,2023,04,0.06,200
59707010,Mill of Keithfield,57.39549598,-2.268170959,368494,37958,2018,05,0.167,50,2018,06,0.141,150,2018,07,0.132,50,2018,08,0.127,150,2018,09,0.122,50,2018,10,0.13,50,2018,11,0.176,50,2018,12,0.244,50,2019,01,0.22,50,2019,02,0.219,50,2019,03,0.21,50,2019,04,0.184,254,2019,05,0.167,50,2019,06,0.141,150,2019,07,0.132,50,2019,08,0.127,150,2019,09,0.122,50,2019,10,0.13,50,2019,11,0.176,50,2019,12,0.244,50,2020,01,0.22,50,2020,02,0.219,50,2020,03,0.21,50,2020,04,0.184,254,2020,05,0.167,50,2020,06,0.141,150,2020,07,0.132,50,2020,08,0.127,150,2020,09,0.122,50,2020,10,0.13,50,2020,11,0.176,50,2020,12,0.244,50,2021,01,0.22,50,2021,02,0.219,50,2021,03,0.21,50,2021,04,0.184,254,2021,05,0.167,50,2021,06,0.141,150,2021,07,0.132,50,2021,08,0.127,150,2021,09,0.122,50,2021,10,0.13,50,2021,11,0.176,50,2021,12,0.244,50,2022,01,0.22,50,2022,02,0.219,50,2022,03,0.21,50,2022,04,0.184,254,2022,05,0.167,50,2022,06,0.141,150,2022,07,0.132,50,2022,08,0.127,150,2022,09,0.122,50,2022,10,0.13,50,2022,11,0.176,50,2022,12,0.244,50
