ts_id,station_name,station_latitude,station_longitude,station_no,station_id,year_000,month_000,value_000,quality_code_000,year_001,month_001,value_001,quality_code_001,year_002,month_002,value_002,quality_code_002,year_003,month_003,value_003,quality_code_003,year_004,month_004,value_004,quality_code_004,year_005,month_005,value_005,quality_code_005,year_006,month_006,value_006,quality_code_006,year_007,month_007,value_007,quality_code_007,year_008,month_008,value_008,quality_code_008,year_009,month_009,value_009,quality_code_009,year_010,month_010,value_010,quality_code_010,year_011,month_011,value_011,quality_code_011,year_001.1,month_001.1,value_001.1,quality_code_001.1,year_002.1,month_002.1,value_002.1,quality_code_002.1,year_003.1,month_003.1,value_003.1,quality_code_003.1,year_004.1,month_004.1,value_004.1,quality_code_004.1,year_005.1,month_005.1,value_005.1,quality_code_005.1,year_006.1,month_006.1,value_006.1,quality_code_006.1,year_007.1,month_007.1,value_007.1,quality_code_007.1,year_008.1,month_008.1,value_008.1,quality_code_008.1,year_009.1,month_009.1,value_009.1,quality_code_009.1,year_010.1,month_010.1,value_010.1,quality_code_010.1,year_011.1,month_011.1,value_011.1,quality_code_011.1,year_012,month_012,value_012,quality_code_012,year_002.2,month_002.2,value_002.2,quality_code_002.2,year_003.2,month_003.2,value_003.2,quality_code_003.2,year_004.2,month_004.2,value_004.2,quality_code_004.2,year_005.2,month_005.2,value_005.2,quality_code_005.2,year_006.2,month_006.2,value_006.2,quality_code_006.2,year_007.2,month_007.2,value_007.2,quality_code_007.2,year_008.2,month_008.2,value_008.2,quality_code_008.2,year_009.2,month_009.2,value_009.2,quality_code_009.2,year_010.2,month_010.2,value_010.2,quality_code_010.2,year_011.2,month_011.2,value_011.2,quality_code_011.2,year_012.1,month_012.1,value_012.1,quality_code_012.1,year_013,month_013,value_013,quality_code_013,year_003.3,month_003.3,value_003.3,quality_code_003.3,year_004.3,month_004.3,value_004.3,quality_code_004.3,year_005.3,month_005.3,value_005.3,quality_code_005.3,year_006.3,month_006.3,value_006.3,quality_code_006.3,year_007.3,month_007.3,value_007.3,quality_code_007.3,year_008.3,month_008.3,value_008.3,quality_code_008.3,year_009.3,month_009.3,value_009.3,quality_code_009.3,year_010.3,month_010.3,value_010.3,quality_code_010.3,year_011.3,month_011.3,value_011.3,quality_code_011.3,year_012.2,month_012.2,value_012.2,quality_code_012.2,year_013.1,month_013.1,value_013.1,quality_code_013.1,year_014,month_014,value_014,quality_code_014,year_004.4,month_004.4,value_004.4,quality_code_004.4,year_005.4,month_005.4,value_005.4,quality_code_005.4,year_006.4,month_006.4,value_006.4,quality_code_006.4,year_007.4,month_007.4,value_007.4,quality_code_007.4,year_008.4,month_008.4,value_008.4,quality_code_008.4,year_009.4,month_009.4,value_009.4,quality_code_009.4,year_010.4,month_010.4,value_010.4,quality_code_010.4,year_011.4,month_011.4,value_011.4,quality_code_011.4,year_012.3,month_012.3,value_012.3,quality_code_012.3,year_013.2,month_013.2,value_013.2,quality_code_013.2,year_014.1,month_014.1,value_014.1,quality_code_014.1,year_015,month_015,value_015,quality_code_015,suburb,village,state,postcode,country
59889010,Erchless,57.42804453,-4.623845183,377135,38010,2018,5,0.943,150,2018,6,0.91,50,2018,7,0.932,150,2018,8,0.931,150,2018,9,0.923,150,2018,10,0.975,150,2018,11,0.974,200,2018,12,0.973,150,2019,1,0.966,150,2019,2,0.958,150,2019,3,0.945,150,2019,4,0.941,150,2019,5,0.943,150,2019,6,0.91,50,2019,7,0.932,150,2019,8,0.931,150,2019,9,0.923,150,2019,10,0.975,150,2019,11,0.974,200,2019,12,0.973,150,2020,1,0.966,150,2020,2,0.958,150,2020,3,0.945,150,2020.0,4.0,0.941,150.0,2020.0,5.0,0.943,150.0,2020.0,6.0,0.91,50.0,2020.0,7.0,0.932,150.0,2020.0,8.0,0.931,150.0,2020.0,9.0,0.923,150.0,2020.0,10.0,0.975,150.0,2020.0,11.0,0.974,200.0,2020.0,12.0,0.973,150.0,2021.0,1.0,0.966,150.0,2021.0,2.0,0.958,150.0,2021.0,3.0,0.945,150.0,2021.0,4.0,0.941,150.0,2021.0,5.0,0.943,150.0,2021.0,6.0,0.91,50.0,2021.0,7.0,0.932,150.0,2021.0,8.0,0.931,150.0,2021.0,9.0,0.923,150.0,2021.0,10.0,0.975,150.0,2021.0,11.0,0.974,200.0,2021.0,12.0,0.973,150.0,2022.0,1.0,0.966,150.0,2022.0,2.0,0.958,150.0,2022.0,3.0,0.945,150.0,2022.0,4.0,0.941,150.0,2022.0,5.0,0.943,150.0,2022.0,6.0,0.91,50.0,2022.0,7.0,0.932,150.0,2022.0,8.0,0.931,150.0,2022.0,9.0,0.923,150.0,2022.0,10.0,0.975,150.0,2022.0,11.0,0.974,200.0,2022.0,12.0,0.973,150.0,2023.0,1.0,0.966,150.0,2023.0,2.0,0.958,150.0,2023.0,3.0,0.945,150.0,2023.0,4.0,0.941,150.0,,,Alba / Scotland,EH26 0QD,United Kingdom
53855010,Dalgig,55.38782272,-4.277163013,133152,36296,2018,5,0.248,50,2018,6,0.234,50,2018,7,0.236,50,2018,8,0.226,50,2018,9,0.227,50,2018,10,0.275,50,2018,11,0.283,100,2018,12,0.294,150,2019,1,0.279,150,2019,2,0.279,150,2019,3,0.256,150,2019,4,0.279,50,2019,5,0.248,50,2019,6,0.234,50,2019,7,0.236,50,2019,8,0.226,50,2019,9,0.227,50,2019,10,0.275,50,2019,11,0.283,100,2019,12,0.294,150,2020,1,0.279,150,2020,2,0.279,150,2020,3,0.256,150,2020.0,4.0,0.279,50.0,2020.0,5.0,0.248,50.0,2020.0,6.0,0.234,50.0,2020.0,7.0,0.236,50.0,2020.0,8.0,0.226,50.0,2020.0,9.0,0.227,50.0,2020.0,10.0,0.275,50.0,2020.0,11.0,0.283,100.0,2020.0,12.0,0.294,150.0,2021.0,1.0,0.279,150.0,2021.0,2.0,0.279,150.0,2021.0,3.0,0.256,150.0,2021.0,4.0,0.279,50.0,2021.0,5.0,0.248,50.0,2021.0,6.0,0.234,50.0,2021.0,7.0,0.236,50.0,2021.0,8.0,0.226,50.0,2021.0,9.0,0.227,50.0,2021.0,10.0,0.275,50.0,2021.0,11.0,0.283,100.0,2021.0,12.0,0.294,150.0,2022.0,1.0,0.279,150.0,2022.0,2.0,0.279,150.0,2022.0,3.0,0.256,150.0,2022.0,4.0,0.279,50.0,2022.0,5.0,0.248,50.0,2022.0,6.0,0.234,50.0,2022.0,7.0,0.236,50.0,2022.0,8.0,0.226,50.0,2022.0,9.0,0.227,50.0,2022.0,10.0,0.275,50.0,2022.0,11.0,0.283,100.0,2022.0,12.0,0.294,150.0,2023.0,1.0,0.279,150.0,2023.0,2.0,0.279,150.0,2023.0,3.0,0.256,150.0,2023.0,4.0,0.279,50.0,,,Alba / Scotland,EH26 0QD,United Kingdom
55980010,Lauder (New Mills),55.73932168,-2.755976423,14996,36818,2018,5,-0.002,254,2018,6,-0.002,254,2018,7,0.024,254,2018,8,0.024,254,2018,9,0.025,254,2018,10,-0.02,254,2018,11,0.058,254,2018,12,0.006,254,2019,1,0.018,254,2019,2,0.048,254,2019,3,0.037,254,2019,4,0.014,254,2019,5,-0.002,254,2019,6,-0.002,254,2019,7,0.024,254,2019,8,0.024,254,2019,9,0.025,254,2019,10,-0.02,254,2019,11,0.058,254,2019,12,0.006,254,2020,1,0.018,254,2020,2,0.048,254,2020,3,0.037,254,2020.0,4.0,0.014,254.0,2020.0,5.0,-0.002,254.0,2020.0,6.0,-0.002,254.0,2020.0,7.0,0.024,254.0,2020.0,8.0,0.024,254.0,2020.0,9.0,0.025,254.0,2020.0,10.0,-0.02,254.0,2020.0,11.0,0.058,254.0,2020.0,12.0,0.006,254.0,2021.0,1.0,0.018,254.0,2021.0,2.0,0.048,254.0,2021.0,3.0,0.037,254.0,2021.0,4.0,0.014,254.0,2021.0,5.0,-0.002,254.0,2021.0,6.0,-0.002,254.0,2021.0,7.0,0.024,254.0,2021.0,8.0,0.024,254.0,2021.0,9.0,0.025,254.0,2021.0,10.0,-0.02,254.0,2021.0,11.0,0.058,254.0,2021.0,12.0,0.006,254.0,2022.0,1.0,0.018,254.0,2022.0,2.0,0.048,254.0,2022.0,3.0,0.037,254.0,2022.0,4.0,0.014,254.0,2022.0,5.0,-0.002,254.0,2022.0,6.0,-0.002,254.0,2022.0,7.0,0.024,254.0,2022.0,8.0,0.024,254.0,2022.0,9.0,0.025,254.0,2022.0,10.0,-0.02,254.0,2022.0,11.0,0.058,254.0,2022.0,12.0,0.006,254.0,2023.0,1.0,0.018,254.0,2023.0,2.0,0.048,254.0,2023.0,3.0,0.037,254.0,2023.0,4.0,0.014,254.0,,,Alba / Scotland,EH26 0QD,United Kingdom
59380010,White Bridge,57.33362742,-4.673089381,355980,37866,2018,5,0.475,50,2018,6,0.449,50,2018,7,0.432,50,2018,8,0.473,50,2018,9,0.469,50,2018,10,0.484,254,2018,11,0.558,50,2018,12,0.508,100,2019,1,0.513,150,2019,2,0.515,150,2019,3,0.506,50,2019,4,0.479,50,2019,5,0.475,50,2019,6,0.449,50,2019,7,0.432,50,2019,8,0.473,50,2019,9,0.469,50,2019,10,0.484,254,2019,11,0.558,50,2019,12,0.508,100,2020,1,0.513,150,2020,2,0.515,150,2020,3,0.506,50,2020.0,4.0,0.479,50.0,2020.0,5.0,0.475,50.0,2020.0,6.0,0.449,50.0,2020.0,7.0,0.432,50.0,2020.0,8.0,0.473,50.0,2020.0,9.0,0.469,50.0,2020.0,10.0,0.484,254.0,2020.0,11.0,0.558,50.0,2020.0,12.0,0.508,100.0,2021.0,1.0,0.513,150.0,2021.0,2.0,0.515,150.0,2021.0,3.0,0.506,50.0,2021.0,4.0,0.479,50.0,2021.0,5.0,0.475,50.0,2021.0,6.0,0.449,50.0,2021.0,7.0,0.432,50.0,2021.0,8.0,0.473,50.0,2021.0,9.0,0.469,50.0,2021.0,10.0,0.484,254.0,2021.0,11.0,0.558,50.0,2021.0,12.0,0.508,100.0,2022.0,1.0,0.513,150.0,2022.0,2.0,0.515,150.0,2022.0,3.0,0.506,50.0,2022.0,4.0,0.479,50.0,2022.0,5.0,0.475,50.0,2022.0,6.0,0.449,50.0,2022.0,7.0,0.432,50.0,2022.0,8.0,0.473,50.0,2022.0,9.0,0.469,50.0,2022.0,10.0,0.484,254.0,2022.0,11.0,0.558,50.0,2022.0,12.0,0.508,100.0,2023.0,1.0,0.513,150.0,2023.0,2.0,0.515,150.0,2023.0,3.0,0.506,50.0,2023.0,4.0,0.479,50.0,,,Alba / Scotland,EH26 0QD,United Kingdom
52643010,Kirkfieldbank,55.67631471,-3.803247871,124855,36000,2018,5,-0.237,254,2018,6,-0.171,254,2018,7,-0.035,254,2018,8,0.048,200,2018,9,-0.213,200,2018,10,0.089,200,2018,11,-0.003,150,2018,12,-0.003,150,2019,1,0.068,254,2019,2,-0.051,150,2019,3,-0.153,254,2019,4,-0.275,254,2019,5,-0.237,254,2019,6,-0.171,254,2019,7,-0.035,254,2019,8,0.048,200,2019,9,-0.213,200,2019,10,0.089,200,2019,11,-0.003,150,2019,12,-0.003,150,2020,1,0.068,254,2020,2,-0.051,150,2020,3,-0.153,254,2020.0,4.0,-0.275,254.0,2020.0,5.0,-0.237,254.0,2020.0,6.0,-0.171,254.0,2020.0,7.0,-0.035,254.0,2020.0,8.0,0.048,200.0,2020.0,9.0,-0.213,200.0,2020.0,10.0,0.089,200.0,2020.0,11.0,-0.003,150.0,2020.0,12.0,-0.003,150.0,2021.0,1.0,0.068,254.0,2021.0,2.0,-0.051,150.0,2021.0,3.0,-0.153,254.0,2021.0,4.0,-0.275,254.0,2021.0,5.0,-0.237,254.0,2021.0,6.0,-0.171,254.0,2021.0,7.0,-0.035,254.0,2021.0,8.0,0.048,200.0,2021.0,9.0,-0.213,200.0,2021.0,10.0,0.089,200.0,2021.0,11.0,-0.003,150.0,2021.0,12.0,-0.003,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alba / Scotland,EH26 0QD,United Kingdom
56807010,Alness,57.69601068,-4.258760757,234152,37144,2018,5,0.324,200,2018,6,0.259,200,2018,7,0.288,200,2018,8,0.284,200,2018,9,0.279,200,2018,10,0.376,200,2018,11,0.378,200,2018,12,0.366,200,2019,1,0.419,200,2019,2,0.383,200,2019,3,0.41,200,2019,4,0.351,200,2019,5,0.324,200,2019,6,0.259,200,2019,7,0.288,200,2019,8,0.284,200,2019,9,0.279,200,2019,10,0.376,200,2019,11,0.378,200,2019,12,0.366,200,2020,1,0.419,200,2020,2,0.383,200,2020,3,0.41,200,2020.0,4.0,0.351,200.0,2020.0,5.0,0.324,200.0,2020.0,6.0,0.259,200.0,2020.0,7.0,0.288,200.0,2020.0,8.0,0.284,200.0,2020.0,9.0,0.279,200.0,2020.0,10.0,0.376,200.0,2020.0,11.0,0.378,200.0,2020.0,12.0,0.366,200.0,2021.0,1.0,0.419,200.0,2021.0,2.0,0.383,200.0,2021.0,3.0,0.41,200.0,2021.0,4.0,0.351,200.0,2021.0,5.0,0.324,200.0,2021.0,6.0,0.259,200.0,2021.0,7.0,0.288,200.0,2021.0,8.0,0.284,200.0,2021.0,9.0,0.279,200.0,2021.0,10.0,0.376,200.0,2021.0,11.0,0.378,200.0,2021.0,12.0,0.366,200.0,2022.0,1.0,0.419,200.0,2022.0,2.0,0.383,200.0,2022.0,3.0,0.41,200.0,2022.0,4.0,0.351,200.0,2022.0,5.0,0.324,200.0,2022.0,6.0,0.259,200.0,2022.0,7.0,0.288,200.0,2022.0,8.0,0.284,200.0,2022.0,9.0,0.279,200.0,2022.0,10.0,0.376,200.0,2022.0,11.0,0.378,200.0,2022.0,12.0,0.366,200.0,2023.0,1.0,0.419,200.0,2023.0,2.0,0.383,200.0,2023.0,3.0,0.41,200.0,2023.0,4.0,0.351,200.0,,,Alba / Scotland,EH26 0QD,United Kingdom
57544010,Halkirk,58.5154974,-3.493004244,234231,37318,2018,5,0.062,200,2018,6,0.042,200,2018,7,0.024,200,2018,8,0.01,200,2018,9,0.022,200,2018,10,0.055,200,2018,11,0.07,200,2018,12,0.167,200,2019,1,0.127,200,2019,2,0.089,200,2019,3,0.12,200,2019,4,0.06,200,2019,5,0.062,200,2019,6,0.042,200,2019,7,0.024,200,2019,8,0.01,200,2019,9,0.022,200,2019,10,0.055,200,2019,11,0.07,200,2019,12,0.167,200,2020,1,0.127,200,2020,2,0.089,200,2020,3,0.12,200,2020.0,4.0,0.06,200.0,2020.0,5.0,0.062,200.0,2020.0,6.0,0.042,200.0,2020.0,7.0,0.024,200.0,2020.0,8.0,0.01,200.0,2020.0,9.0,0.022,200.0,2020.0,10.0,0.055,200.0,2020.0,11.0,0.07,200.0,2020.0,12.0,0.167,200.0,2021.0,1.0,0.127,200.0,2021.0,2.0,0.089,200.0,2021.0,3.0,0.12,200.0,2021.0,4.0,0.06,200.0,2021.0,5.0,0.062,200.0,2021.0,6.0,0.042,200.0,2021.0,7.0,0.024,200.0,2021.0,8.0,0.01,200.0,2021.0,9.0,0.022,200.0,2021.0,10.0,0.055,200.0,2021.0,11.0,0.07,200.0,2021.0,12.0,0.167,200.0,2022.0,1.0,0.127,200.0,2022.0,2.0,0.089,200.0,2022.0,3.0,0.12,200.0,2022.0,4.0,0.06,200.0,2022.0,5.0,0.062,200.0,2022.0,6.0,0.042,200.0,2022.0,7.0,0.024,200.0,2022.0,8.0,0.01,200.0,2022.0,9.0,0.022,200.0,2022.0,10.0,0.055,200.0,2022.0,11.0,0.07,200.0,2022.0,12.0,0.167,200.0,2023.0,1.0,0.127,200.0,2023.0,2.0,0.089,200.0,2023.0,3.0,0.12,200.0,2023.0,4.0,0.06,200.0,,,Alba / Scotland,EH26 0QD,United Kingdom
59707010,Mill of Keithfield,57.39549598,-2.268170959,368494,37958,2018,5,0.167,50,2018,6,0.141,150,2018,7,0.132,50,2018,8,0.127,150,2018,9,0.122,50,2018,10,0.13,50,2018,11,0.176,50,2018,12,0.244,50,2019,1,0.22,50,2019,2,0.219,50,2019,3,0.21,50,2019,4,0.184,254,2019,5,0.167,50,2019,6,0.141,150,2019,7,0.132,50,2019,8,0.127,150,2019,9,0.122,50,2019,10,0.13,50,2019,11,0.176,50,2019,12,0.244,50,2020,1,0.22,50,2020,2,0.219,50,2020,3,0.21,50,2020.0,4.0,0.184,254.0,2020.0,5.0,0.167,50.0,2020.0,6.0,0.141,150.0,2020.0,7.0,0.132,50.0,2020.0,8.0,0.127,150.0,2020.0,9.0,0.122,50.0,2020.0,10.0,0.13,50.0,2020.0,11.0,0.176,50.0,2020.0,12.0,0.244,50.0,2021.0,1.0,0.22,50.0,2021.0,2.0,0.219,50.0,2021.0,3.0,0.21,50.0,2021.0,4.0,0.184,254.0,2021.0,5.0,0.167,50.0,2021.0,6.0,0.141,150.0,2021.0,7.0,0.132,50.0,2021.0,8.0,0.127,150.0,2021.0,9.0,0.122,50.0,2021.0,10.0,0.13,50.0,2021.0,11.0,0.176,50.0,2021.0,12.0,0.244,50.0,2022.0,1.0,0.22,50.0,2022.0,2.0,0.219,50.0,2022.0,3.0,0.21,50.0,2022.0,4.0,0.184,254.0,2022.0,5.0,0.167,50.0,2022.0,6.0,0.141,150.0,2022.0,7.0,0.132,50.0,2022.0,8.0,0.127,150.0,2022.0,9.0,0.122,50.0,2022.0,10.0,0.13,50.0,2022.0,11.0,0.176,50.0,2022.0,12.0,0.244,50.0,,,,,,,,,,,,,,,,,,,Alba / Scotland,EH26 0QD,United Kingdom
52812010,Catrine,55.50462561,-4.336590474,133071,36044,2018,5,0.018,200,2018,6,0.06,200,2018,7,0.038,200,2018,8,0.032,200,2018,9,0.059,200,2018,10,0.042,200,2018,11,0.097,200,2018,12,0.06,200,2019,1,0.046,200,2019,2,0.065,200,2019,3,0.094,200,2019,4,0.078,200,2019,5,0.018,200,2019,6,0.06,200,2019,7,0.038,200,2019,8,0.032,200,2019,9,0.059,200,2019,10,0.042,200,2019,11,0.097,200,2019,12,0.06,200,2020,1,0.046,200,2020,2,0.065,200,2020,3,0.094,200,2020.0,4.0,0.078,200.0,2020.0,5.0,0.018,200.0,2020.0,6.0,0.06,200.0,2020.0,7.0,0.038,200.0,2020.0,8.0,0.032,200.0,2020.0,9.0,0.059,200.0,2020.0,10.0,0.042,200.0,2020.0,11.0,0.097,200.0,2020.0,12.0,0.06,200.0,2021.0,1.0,0.046,200.0,2021.0,2.0,0.065,200.0,2021.0,3.0,0.094,200.0,2021.0,4.0,0.078,200.0,2021.0,5.0,0.018,200.0,2021.0,6.0,0.06,200.0,2021.0,7.0,0.038,200.0,2021.0,8.0,0.032,200.0,2021.0,9.0,0.059,200.0,2021.0,10.0,0.042,200.0,2021.0,11.0,0.097,200.0,2021.0,12.0,0.06,200.0,2022.0,1.0,0.046,200.0,2022.0,2.0,0.065,200.0,2022.0,3.0,0.094,200.0,2022.0,4.0,0.078,200.0,2022.0,5.0,0.018,200.0,2022.0,6.0,0.06,200.0,2022.0,7.0,0.038,200.0,2022.0,8.0,0.032,200.0,2022.0,9.0,0.059,200.0,2022.0,10.0,0.042,200.0,2022.0,11.0,0.097,200.0,2022.0,12.0,0.06,200.0,2023.0,1.0,0.046,200.0,2023.0,2.0,0.065,200.0,2023.0,3.0,0.094,200.0,2023.0,4.0,0.078,200.0,,,Alba / Scotland,EH26 0QD,United Kingdom
55080010,Logie Mill,56.7668773,-2.493365398,14927,36596,2018,5,0.305,150,2018,6,0.28,254,2018,7,0.257,150,2018,8,0.239,150,2018,9,0.256,150,2018,10,0.262,254,2018,11,0.268,254,2018,12,0.334,150,2019,1,0.336,150,2019,2,0.318,150,2019,3,0.318,254,2019,4,0.313,254,2019,5,0.305,150,2019,6,0.28,254,2019,7,0.257,150,2019,8,0.239,150,2019,9,0.256,150,2019,10,0.262,254,2019,11,0.268,254,2019,12,0.334,150,2020,1,0.336,150,2020,2,0.318,150,2020,3,0.318,254,2020.0,4.0,0.313,254.0,2020.0,5.0,0.305,150.0,2020.0,6.0,0.28,254.0,2020.0,7.0,0.257,150.0,2020.0,8.0,0.239,150.0,2020.0,9.0,0.256,150.0,2020.0,10.0,0.262,254.0,2020.0,11.0,0.268,254.0,2020.0,12.0,0.334,150.0,2021.0,1.0,0.336,150.0,2021.0,2.0,0.318,150.0,2021.0,3.0,0.318,254.0,2021.0,4.0,0.313,254.0,2021.0,5.0,0.305,150.0,2021.0,6.0,0.28,254.0,2021.0,7.0,0.257,150.0,2021.0,8.0,0.239,150.0,2021.0,9.0,0.256,150.0,2021.0,10.0,0.262,254.0,2021.0,11.0,0.268,254.0,2021.0,12.0,0.334,150.0,2022.0,1.0,0.336,150.0,2022.0,2.0,0.318,150.0,2022.0,3.0,0.318,254.0,2022.0,4.0,0.313,254.0,2022.0,5.0,0.305,150.0,2022.0,6.0,0.28,254.0,2022.0,7.0,0.257,150.0,2022.0,8.0,0.239,150.0,2022.0,9.0,0.256,150.0,2022.0,10.0,0.262,254.0,2022.0,11.0,0.268,254.0,2022.0,12.0,0.334,150.0,2023.0,1.0,0.336,150.0,2023.0,2.0,0.318,150.0,2023.0,3.0,0.318,254.0,2023.0,4.0,0.313,254.0,,,Alba / Scotland,EH26 0QD,United Kingdom
60983010,Crimmonmogate,57.61852769,-1.928524204,533741,38336,2018,5,0.081,100,2018,6,0.043,150,2018,7,-0.009,150,2018,8,0.019,150,2018,9,0.02,150,2018,10,0.068,150,2018,11,0.097,100,2018,12,-0.501,254,2019,1,-0.502,254,2019,2,-0.502,254,2019,3,-0.501,254,2019,4,0.103,150,2019,5,0.081,100,2019,6,0.043,150,2019,7,-0.009,150,2019,8,0.019,150,2019,9,0.02,150,2019,10,0.068,150,2019,11,0.097,100,2019,12,-0.501,254,2020,1,-0.502,254,2020,2,-0.502,254,2020,3,-0.501,254,2020.0,4.0,0.103,150.0,2020.0,5.0,0.081,100.0,2020.0,6.0,0.043,150.0,2020.0,7.0,-0.009,150.0,2020.0,8.0,0.019,150.0,2020.0,9.0,0.02,150.0,2020.0,10.0,0.068,150.0,2020.0,11.0,0.097,100.0,2020.0,12.0,-0.501,254.0,2021.0,1.0,-0.502,254.0,2021.0,2.0,-0.502,254.0,2021.0,3.0,-0.501,254.0,2021.0,4.0,0.103,150.0,2021.0,5.0,0.081,100.0,2021.0,6.0,0.043,150.0,2021.0,7.0,-0.009,150.0,2021.0,8.0,0.019,150.0,2021.0,9.0,0.02,150.0,2021.0,10.0,0.068,150.0,2021.0,11.0,0.097,100.0,2021.0,12.0,-0.501,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alba / Scotland,EH26 0QD,United Kingdom
57391010,Ellon,57.36377128,-2.090017282,234210,37282,2018,5,0.69,50,2018,6,0.672,50,2018,7,0.639,50,2018,8,0.613,50,2018,9,0.597,50,2018,10,0.616,50,2018,11,0.669,50,2018,12,0.689,100,2019,1,0.715,100,2019,2,0.786,50,2019,3,0.798,50,2019,4,0.744,50,2019,5,0.69,50,2019,6,0.672,50,2019,7,0.639,50,2019,8,0.613,50,2019,9,0.597,50,2019,10,0.616,50,2019,11,0.669,50,2019,12,0.689,100,2020,1,0.715,100,2020,2,0.786,50,2020,3,0.798,50,2020.0,4.0,0.744,50.0,2020.0,5.0,0.69,50.0,2020.0,6.0,0.672,50.0,2020.0,7.0,0.639,50.0,2020.0,8.0,0.613,50.0,2020.0,9.0,0.597,50.0,2020.0,10.0,0.616,50.0,2020.0,11.0,0.669,50.0,2020.0,12.0,0.689,100.0,2021.0,1.0,0.715,100.0,2021.0,2.0,0.786,50.0,2021.0,3.0,0.798,50.0,2021.0,4.0,0.744,50.0,2021.0,5.0,0.69,50.0,2021.0,6.0,0.672,50.0,2021.0,7.0,0.639,50.0,2021.0,8.0,0.613,50.0,2021.0,9.0,0.597,50.0,2021.0,10.0,0.616,50.0,2021.0,11.0,0.669,50.0,2021.0,12.0,0.689,100.0,2022.0,1.0,0.715,100.0,2022.0,2.0,0.786,50.0,2022.0,3.0,0.798,50.0,2022.0,4.0,0.744,50.0,2022.0,5.0,0.69,50.0,2022.0,6.0,0.672,50.0,2022.0,7.0,0.639,50.0,2022.0,8.0,0.613,50.0,2022.0,9.0,0.597,50.0,2022.0,10.0,0.616,50.0,2022.0,11.0,0.669,50.0,2022.0,12.0,0.689,100.0,2023.0,1.0,0.715,100.0,2023.0,2.0,0.786,50.0,2023.0,3.0,0.798,50.0,2023.0,4.0,0.744,50.0,,,Alba / Scotland,EH26 0QD,United Kingdom
58596010,Carron (Stonehaven),56.96221164,-2.216208291,320374,37594,2018,5,0.055,150,2018,6,0.055,150,2018,7,0.035,150,2018,8,0.038,50,2018,9,0.033,50,2018,10,0.034,50,2018,11,0.102,50,2018,12,0.111,100,2019,1,0.102,50,2019,2,0.115,100,2019,3,0.108,150,2019,4,0.088,150,2019,5,0.055,150,2019,6,0.055,150,2019,7,0.035,150,2019,8,0.038,50,2019,9,0.033,50,2019,10,0.034,50,2019,11,0.102,50,2019,12,0.111,100,2020,1,0.102,50,2020,2,0.115,100,2020,3,0.108,150,2020.0,4.0,0.088,150.0,2020.0,5.0,0.055,150.0,2020.0,6.0,0.055,150.0,2020.0,7.0,0.035,150.0,2020.0,8.0,0.038,50.0,2020.0,9.0,0.033,50.0,2020.0,10.0,0.034,50.0,2020.0,11.0,0.102,50.0,2020.0,12.0,0.111,100.0,2021.0,1.0,0.102,50.0,2021.0,2.0,0.115,100.0,2021.0,3.0,0.108,150.0,2021.0,4.0,0.088,150.0,2021.0,5.0,0.055,150.0,2021.0,6.0,0.055,150.0,2021.0,7.0,0.035,150.0,2021.0,8.0,0.038,50.0,2021.0,9.0,0.033,50.0,2021.0,10.0,0.034,50.0,2021.0,11.0,0.102,50.0,2021.0,12.0,0.111,100.0,2022.0,1.0,0.102,50.0,2022.0,2.0,0.115,100.0,2022.0,3.0,0.108,150.0,2022.0,4.0,0.088,150.0,2022.0,5.0,0.055,150.0,2022.0,6.0,0.055,150.0,2022.0,7.0,0.035,150.0,2022.0,8.0,0.038,50.0,2022.0,9.0,0.033,50.0,2022.0,10.0,0.034,50.0,2022.0,11.0,0.102,50.0,2022.0,12.0,0.111,100.0,2023.0,1.0,0.102,50.0,2023.0,2.0,0.115,100.0,2023.0,3.0,0.108,150.0,2023.0,4.0,0.088,150.0,,,Alba / Scotland,EH26 0QD,United Kingdom
